date,from_station_id,to_station_id,usertype,Rain
05/15/2015 5,CH-03,CBD-03,M,0
05/15/2015 5,SLU-07,CBD-06,M,0
05/15/2015 5,CBD-05,SLU-02,M,0
05/15/2015 5,SLU-19,SLU-04,M,0
05/15/2015 5,BT-03,CBD-06,M,0
05/15/2015 5,CH-01,PS-04,M,0
05/15/2015 5,CH-07,SLU-04,M,0
05/15/2015 5,EL-03,SLU-17,M,0
05/15/2015 5,UD-04,DPD-03,M,0
05/15/2015 5,CBD-03,BT-01,M,0
05/15/2015 5,EL-03,BT-03,M,0
05/15/2015 5,SLU-16,SLU-04,M,0
05/15/2015 5,EL-05,SLU-17,M,0
05/15/2015 5,PS-04,PS-05,M,0
05/15/2015 5,UD-01,EL-05,S,0
05/15/2015 5,CBD-13,DPD-01,S,0
05/15/2015 5,CBD-06,PS-05,M,0
05/15/2015 5,SLU-16,SLU-07,M,0
05/15/2015 5,FH-01,DPD-01,M,0
05/15/2015 5,SLU-15,DPD-01,M,0
05/15/2015 5,FH-01,ID-04,M,0
05/15/2015 5,CH-12,SLU-04,M,0
05/15/2015 5,BT-01,CBD-07,M,0
05/15/2015 5,SLU-16,SLU-15,M,0
05/15/2015 5,CBD-06,PS-04,M,0
05/15/2015 5,EL-05,UW-02,S,0
05/15/2015 5,UW-07,UW-04,M,0
05/15/2015 5,SLU-16,SLU-07,M,0
05/15/2015 5,CH-05,CBD-03,M,0
05/15/2015 5,CH-05,CBD-03,M,0
05/15/2015 5,SLU-18,DPD-01,M,0
05/15/2015 5,BT-01,EL-01,M,0
05/15/2015 5,SLU-16,DPD-01,M,0
05/15/2015 5,CH-01,EL-01,M,0
05/15/2015 5,CH-03,CBD-03,M,0
05/15/2015 5,UW-02,UW-06,S,0
05/15/2015 5,CH-02,DPD-01,M,0
05/15/2015 5,SLU-18,DPD-01,M,0
05/15/2015 5,EL-05,SLU-01,S,0
05/15/2015 5,UD-07,UW-02,M,0
05/15/2015 5,UW-06,UW-04,S,0
05/15/2015 5,BT-03,BT-03,M,0
05/15/2015 5,SLU-18,SLU-18,S,0
05/15/2015 5,FH-04,CBD-13,M,0
05/15/2015 5,BT-03,SLU-18,M,0
05/15/2015 5,UW-04,UW-06,M,0
05/15/2015 5,PS-05,BT-04,M,0
05/15/2015 5,CH-15,SLU-07,M,0
05/15/2015 5,PS-05,CBD-07,M,0
05/15/2015 5,SLU-18,SLU-01,M,0
05/15/2015 5,CH-07,CH-02,M,0
05/15/2015 5,CH-07,BT-04,M,0
05/15/2015 5,CH-07,CBD-05,M,0
05/15/2015 5,CH-07,SLU-16,M,0
05/15/2015 5,SLU-01,PS-04,S,0
05/15/2015 5,CH-15,SLU-16,M,0
05/15/2015 5,CBD-13,SLU-07,M,0
05/15/2015 5,CH-02,FH-01,M,0
05/15/2015 5,CBD-13,SLU-15,M,0
05/15/2015 5,SLU-18,SLU-17,S,0
05/15/2015 5,CH-06,DPD-01,M,0
05/15/2015 5,UD-01,DPD-03,M,0
05/15/2015 5,CH-02,CBD-05,S,0
05/15/2015 5,CH-02,CBD-05,S,0
05/15/2015 5,BT-05,EL-03,M,0
05/15/2015 5,SLU-02,DPD-01,M,0
05/15/2015 5,CH-01,DPD-01,M,0
05/15/2015 5,CH-05,SLU-01,S,0
05/15/2015 5,SLU-07,SLU-07,M,0
05/15/2015 5,CBD-07,CBD-06,M,0
05/15/2015 5,SLU-18,EL-03,M,0
05/15/2015 5,EL-05,SLU-18,S,0
05/15/2015 5,EL-05,EL-03,M,0
05/15/2015 5,SLU-02,SLU-07,M,0
05/15/2015 5,SLU-18,DPD-01,M,0
05/15/2015 5,CBD-13,SLU-04,M,0
05/15/2015 5,BT-01,CBD-06,M,0
05/15/2015 5,EL-03,SLU-17,M,0
05/15/2015 5,SLU-16,SLU-07,M,0
05/15/2015 5,CH-08,ID-04,M,0
05/15/2015 5,SLU-17,BT-05,M,0
05/15/2015 5,CH-06,DPD-01,M,0
05/15/2015 5,BT-04,CBD-13,M,0
05/15/2015 5,CH-05,SLU-01,S,0
05/15/2015 5,BT-04,DPD-01,M,0
05/15/2015 5,EL-05,EL-05,S,0
05/15/2015 5,EL-01,EL-03,S,0
05/15/2015 5,EL-01,EL-03,S,0
05/15/2015 5,SLU-16,SLU-15,M,0
05/15/2015 5,BT-03,SLU-17,S,0
05/15/2015 5,BT-03,SLU-17,S,0
05/15/2015 5,BT-03,BT-03,S,0
05/15/2015 5,EL-01,EL-03,S,0
05/15/2015 5,WF-01,WF-04,M,0
05/15/2015 5,EL-01,EL-03,S,0
05/15/2015 5,ID-04,CBD-06,M,0
05/15/2015 5,CBD-13,BT-04,M,0
05/15/2015 5,SLU-16,CBD-03,M,0
05/15/2015 5,EL-03,UW-04,S,0
05/15/2015 5,EL-03,UW-04,S,0
05/15/2015 5,BT-03,WF-04,S,0
05/15/2015 5,BT-03,WF-04,S,0
05/15/2015 5,EL-03,UW-04,S,0
05/15/2015 5,EL-03,UD-04,S,0
05/15/2015 5,SLU-15,SLU-04,M,0
05/15/2015 5,BT-03,WF-04,S,0
05/15/2015 5,SLU-18,EL-05,S,0
05/15/2015 5,BT-03,CBD-13,M,0
05/15/2015 5,BT-03,SLU-02,S,0
05/15/2015 5,BT-04,SLU-15,M,0
05/15/2015 5,FH-04,ID-04,S,0
05/15/2015 5,FH-01,CBD-06,M,0
05/15/2015 5,SLU-15,BT-04,M,0
05/15/2015 5,SLU-17,SLU-07,S,0
05/15/2015 5,PS-05,CBD-03,S,0
05/15/2015 5,SLU-17,SLU-07,S,0
05/15/2015 5,CH-02,UW-06,M,0
05/15/2015 5,CBD-13,PS-04,M,0
05/15/2015 5,UW-07,UW-02,M,0
05/15/2015 5,SLU-07,SLU-15,S,0
05/15/2015 5,SLU-07,SLU-15,S,0
05/15/2015 5,BT-03,CBD-13,M,0
05/15/2015 5,SLU-17,PS-05,S,0
05/15/2015 5,EL-03,SLU-01,M,0
05/15/2015 5,SLU-16,CBD-06,M,0
05/15/2015 5,CH-12,CBD-06,S,0
05/15/2015 5,CBD-07,BT-05,M,0
05/15/2015 5,PS-04,CBD-13,M,0
05/15/2015 5,SLU-16,SLU-04,M,0
05/15/2015 5,UW-10,UW-10,S,0
05/15/2015 5,UW-10,UW-10,M,0
05/15/2015 5,UW-10,UW-10,M,0
05/15/2015 5,CH-01,SLU-07,M,0
05/15/2015 5,EL-03,SLU-17,M,0
05/15/2015 5,SLU-01,SLU-15,M,0
05/15/2015 5,CH-07,CBD-13,M,0
05/15/2015 5,UW-10,UW-10,M,0
05/15/2015 5,UW-10,UW-10,S,0
05/15/2015 5,SLU-16,CBD-13,M,0
05/15/2015 5,BT-03,SLU-04,M,0
05/15/2015 5,CH-02,SLU-01,M,0
05/15/2015 5,CH-08,CH-05,M,0
05/15/2015 5,BT-05,BT-03,M,0
05/15/2015 5,DPD-01,WF-04,S,0
05/15/2015 5,DPD-01,WF-04,S,0
05/15/2015 5,SLU-17,EL-03,S,0
05/15/2015 5,CBD-07,PS-04,M,0
05/15/2015 5,CBD-13,SLU-15,M,0
05/15/2015 5,CH-05,CH-08,M,0
05/15/2015 5,SLU-04,BT-01,S,0
05/15/2015 5,DPD-01,SLU-19,M,0
05/15/2015 5,SLU-01,SLU-17,M,0
05/15/2015 5,SLU-15,SLU-01,M,0
05/15/2015 5,CBD-06,WF-04,S,0
05/15/2015 5,CBD-06,WF-04,S,0
05/15/2015 5,PS-04,CBD-13,M,0
05/15/2015 5,SLU-02,EL-01,M,0
05/15/2015 5,SLU-02,EL-01,M,0
05/15/2015 5,EL-03,EL-01,M,0
05/15/2015 5,EL-03,EL-01,M,0
05/15/2015 5,SLU-07,SLU-04,M,0
05/15/2015 5,BT-05,CBD-05,M,0
05/15/2015 5,SLU-04,EL-01,M,0
05/15/2015 5,EL-01,SLU-17,S,0
05/15/2015 5,EL-01,SLU-02,M,0
05/15/2015 5,BT-01,WF-04,S,0
05/15/2015 5,EL-01,SLU-17,S,0
05/15/2015 5,EL-01,SLU-02,M,0
05/15/2015 5,EL-01,SLU-17,S,0
05/15/2015 5,SLU-17,SLU-01,M,0
05/15/2015 5,SLU-04,SLU-17,M,0
05/15/2015 5,CH-12,CBD-13,M,0
05/15/2015 5,CBD-13,PS-04,M,0
05/15/2015 5,SLU-17,CBD-07,S,0
05/15/2015 5,SLU-17,CBD-07,S,0
05/15/2015 5,WF-01,WF-04,M,0
05/15/2015 5,WF-04,SLU-16,S,0
05/15/2015 5,WF-04,SLU-16,S,0
05/15/2015 5,SLU-01,SLU-01,S,0
05/15/2015 5,CBD-13,SLU-07,M,0
05/15/2015 5,CH-15,CH-09,S,0
05/15/2015 5,EL-03,SLU-07,M,0
05/15/2015 5,SLU-01,EL-01,M,0
05/15/2015 5,UW-02,UD-07,M,0
05/15/2015 5,CBD-05,CBD-05,S,0
05/15/2015 5,SLU-19,SLU-02,M,0
05/15/2015 5,CBD-06,SLU-19,M,0
05/15/2015 5,SLU-01,CBD-13,S,0
05/15/2015 5,SLU-01,CBD-13,S,0
05/15/2015 5,UW-06,UW-06,M,0
05/15/2015 5,UD-04,EL-03,M,0
05/15/2015 5,SLU-01,CH-15,S,0
05/15/2015 5,SLU-15,CBD-13,S,0
05/15/2015 5,SLU-15,CBD-13,S,0
05/15/2015 5,DPD-01,SLU-07,M,0
05/15/2015 5,CBD-13,SLU-07,M,0
05/15/2015 5,UD-07,UD-04,M,0
05/15/2015 5,CH-07,SLU-19,M,0
05/15/2015 5,SLU-16,SLU-07,S,0
05/15/2015 5,SLU-07,EL-03,M,0
05/15/2015 5,EL-03,SLU-07,M,0
05/15/2015 5,CH-09,CBD-13,M,0
05/15/2015 5,UW-06,UD-01,S,0
05/15/2015 5,UW-06,UD-01,S,0
05/15/2015 5,EL-05,SLU-17,M,0
05/15/2015 5,CBD-13,PS-04,S,0
05/15/2015 5,CBD-13,PS-04,S,0
05/15/2015 5,SLU-15,PS-04,M,0
05/15/2015 5,SLU-15,PS-04,M,0
05/15/2015 5,CH-08,SLU-16,M,0
05/15/2015 5,CH-08,SLU-16,M,0
05/15/2015 5,SLU-15,EL-01,S,0
05/15/2015 5,SLU-17,SLU-04,M,0
05/15/2015 5,UW-06,UW-02,M,0
05/15/2015 5,CBD-07,CBD-13,S,0
05/15/2015 5,CBD-07,CBD-13,S,0
05/15/2015 5,PS-04,PS-05,S,0
05/15/2015 5,PS-04,PS-05,S,0
05/15/2015 5,CH-02,CH-07,M,0
05/15/2015 5,CH-06,SLU-16,M,0
05/15/2015 5,UW-06,UD-01,M,0
05/15/2015 5,CH-07,CBD-07,M,0
05/15/2015 5,CBD-05,WF-04,S,0
05/15/2015 5,EL-01,EL-01,S,0
05/15/2015 5,UD-07,UW-02,M,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,CH-08,BT-03,M,0
05/15/2015 5,WF-01,CBD-06,S,0
05/15/2015 5,WF-04,CBD-07,S,0
05/15/2015 5,PS-04,CBD-13,M,0
05/15/2015 5,PS-04,CBD-13,M,0
05/15/2015 5,PS-05,FH-04,S,0
05/15/2015 5,PS-05,FH-04,S,0
05/15/2015 5,CH-02,SLU-01,M,0
05/15/2015 5,EL-03,PS-04,M,0
05/15/2015 5,WF-04,WF-01,S,0
05/15/2015 5,EL-01,SLU-17,S,0
05/15/2015 5,EL-01,SLU-17,S,0
05/15/2015 5,CH-07,SLU-16,M,0
05/15/2015 5,FH-01,PS-04,M,0
05/15/2015 5,SLU-15,SLU-07,M,0
05/15/2015 5,CBD-13,SLU-01,S,0
05/15/2015 5,CBD-13,SLU-01,S,0
05/15/2015 5,BT-01,CBD-06,M,0
05/15/2015 5,DPD-01,SLU-15,S,0
05/15/2015 5,SLU-01,SLU-15,S,0
05/15/2015 5,EL-01,EL-03,M,0
05/15/2015 5,SLU-02,SLU-02,S,0
05/15/2015 5,UD-04,EL-03,M,0
05/15/2015 5,SLU-07,CBD-13,M,0
05/15/2015 5,BT-01,PS-05,M,0
05/15/2015 5,BT-03,BT-05,M,0
05/15/2015 5,CBD-03,PS-05,M,0
05/15/2015 5,EL-03,SLU-19,M,0
05/15/2015 5,BT-05,SLU-01,M,0
05/15/2015 5,BT-05,SLU-01,M,0
05/15/2015 5,SLU-15,SLU-01,M,0
05/15/2015 5,SLU-04,CH-12,M,0
05/15/2015 5,CH-09,CH-06,M,0
05/15/2015 5,BT-01,BT-01,S,0
05/15/2015 5,CH-09,CH-06,M,0
05/15/2015 5,CBD-06,SLU-19,M,0
05/15/2015 5,CBD-03,SLU-01,M,0
05/15/2015 5,EL-03,SLU-19,M,0
05/15/2015 5,CH-07,FH-04,S,0
05/15/2015 5,CH-07,FH-04,S,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,WF-01,PS-05,M,0
05/15/2015 5,SLU-07,BT-03,M,0
05/15/2015 5,UW-02,UD-04,M,0
05/15/2015 5,DPD-01,CH-03,M,0
05/15/2015 5,CH-08,CH-02,M,0
05/15/2015 5,SLU-15,PS-05,M,0
05/15/2015 5,BT-01,CBD-13,S,0
05/15/2015 5,BT-01,CBD-13,S,0
05/15/2015 5,SLU-07,EL-03,M,0
05/15/2015 5,SLU-04,EL-03,M,0
05/15/2015 5,SLU-07,DPD-01,M,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,SLU-04,SLU-16,M,0
05/15/2015 5,CBD-03,PS-05,M,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,SLU-01,SLU-02,M,0
05/15/2015 5,WF-01,WF-04,M,0
05/15/2015 5,CBD-06,CBD-13,M,0
05/15/2015 5,SLU-04,SLU-15,M,0
05/15/2015 5,SLU-17,UW-04,M,0
05/15/2015 5,BT-01,CBD-06,M,0
05/15/2015 5,DPD-01,BT-04,M,0
05/15/2015 5,CH-08,CH-02,M,0
05/15/2015 5,CBD-03,DPD-01,M,0
05/15/2015 5,CBD-06,SLU-02,M,0
05/15/2015 5,UW-02,UD-07,M,0
05/15/2015 5,CH-07,CH-09,M,0
05/15/2015 5,UW-07,EL-03,M,0
05/15/2015 5,CH-08,CH-15,M,0
05/15/2015 5,EL-03,SLU-18,M,0
05/15/2015 5,SLU-07,SLU-04,M,0
05/15/2015 5,UW-04,UW-07,M,0
05/15/2015 5,SLU-15,BT-03,S,0
05/15/2015 5,SLU-07,EL-03,M,0
05/15/2015 5,SLU-04,FH-04,M,0
05/15/2015 5,SLU-15,SLU-02,M,0
05/15/2015 5,CH-07,PS-05,M,0
05/15/2015 5,WF-01,CBD-13,M,0
05/15/2015 5,WF-04,WF-01,S,0
05/15/2015 5,FH-01,CH-08,M,0
05/15/2015 5,DPD-01,SLU-15,M,0
05/15/2015 5,UW-02,UD-04,M,0
05/15/2015 5,SLU-15,EL-03,M,0
05/15/2015 5,SLU-19,CBD-05,M,0
05/15/2015 5,WF-01,PS-04,S,0
05/15/2015 5,SLU-02,UW-06,M,0
05/15/2015 5,PS-04,SLU-15,M,0
05/15/2015 5,UD-07,UD-04,M,0
05/15/2015 5,UW-02,UW-01,S,0
05/15/2015 5,CH-08,SLU-04,S,0
05/15/2015 5,CH-08,SLU-04,S,0
05/15/2015 5,SLU-16,ID-04,S,0
05/15/2015 5,SLU-16,ID-04,S,0
05/15/2015 5,SLU-01,SLU-15,M,0
05/15/2015 5,WF-01,PS-04,S,0
05/15/2015 5,UW-01,UW-04,M,0
05/15/2015 5,SLU-02,CH-09,M,0
05/15/2015 5,CH-07,EL-03,M,0
05/15/2015 5,UW-01,SLU-17,M,0
05/15/2015 5,FH-04,PS-04,S,0
05/15/2015 5,FH-04,PS-04,S,0
05/15/2015 5,CBD-13,EL-03,S,0
05/15/2015 5,UD-04,UD-04,M,0
05/15/2015 5,UD-04,UD-04,M,0
05/15/2015 5,SLU-04,CH-05,M,0
05/15/2015 5,EL-03,BT-05,M,0
05/15/2015 5,UD-04,EL-03,S,0
05/15/2015 5,CBD-03,BT-05,M,0
05/15/2015 5,UW-10,CH-09,M,0
05/15/2015 5,CBD-03,BT-05,M,0
05/15/2015 5,DPD-01,SLU-18,M,0
05/15/2015 5,SLU-01,SLU-16,M,0
05/15/2015 5,UD-04,EL-03,M,0
05/15/2015 5,SLU-07,CBD-13,M,0
05/15/2015 5,UD-04,EL-03,M,0
05/15/2015 5,UD-04,EL-03,M,0
05/15/2015 5,SLU-19,BT-01,M,0
05/15/2015 5,SLU-02,BT-03,S,0
05/15/2015 5,SLU-04,CBD-06,M,0
05/15/2015 5,SLU-02,PS-05,S,0
05/15/2015 5,SLU-02,PS-05,S,0
05/15/2015 5,UW-02,UD-07,M,0
05/15/2015 5,SLU-18,SLU-19,M,0
05/15/2015 5,SLU-04,SLU-19,M,0
05/15/2015 5,CBD-13,CBD-13,S,0
05/15/2015 5,CH-07,CH-05,M,0
05/15/2015 5,BT-01,CH-09,M,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,CBD-13,CBD-13,S,0
05/15/2015 5,CBD-13,CBD-13,S,0
05/15/2015 5,WF-04,WF-01,S,0
05/15/2015 5,PS-04,CH-01,M,0
05/15/2015 5,CBD-07,BT-01,M,0
05/15/2015 5,SLU-07,SLU-02,M,0
05/15/2015 5,CH-07,SLU-02,M,0
05/15/2015 5,SLU-17,EL-05,M,0
05/15/2015 5,SLU-07,BT-03,M,0
05/15/2015 5,BT-03,CBD-13,M,0
05/15/2015 5,BT-03,BT-05,S,0
05/15/2015 5,WF-01,PS-04,S,0
05/15/2015 5,BT-03,BT-05,S,0
05/15/2015 5,WF-01,PS-04,S,0
05/15/2015 5,CH-02,EL-03,M,0
05/15/2015 5,CH-01,CBD-05,S,0
05/15/2015 5,EL-03,EL-01,M,0
05/15/2015 5,CH-02,CH-07,M,0
05/15/2015 5,EL-03,EL-01,S,0
05/15/2015 5,SLU-17,UD-04,M,0
05/15/2015 5,CBD-06,BT-01,M,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,WF-01,WF-01,S,0
05/15/2015 5,SLU-18,PS-04,S,0
05/15/2015 5,EL-03,EL-01,M,0
05/15/2015 5,SLU-15,SLU-07,M,0
05/15/2015 5,SLU-01,SLU-07,M,0
05/15/2015 5,CBD-05,CH-12,S,0
05/15/2015 5,CBD-05,CH-12,S,0
05/15/2015 5,SLU-18,PS-04,S,0
05/15/2015 5,EL-03,EL-01,M,0
05/15/2015 5,WF-01,WF-04,S,0
05/15/2015 5,SLU-15,BT-05,M,0
05/15/2015 5,BT-05,PS-05,S,0
05/15/2015 5,EL-03,EL-01,M,0
05/15/2015 5,BT-05,PS-05,M,0
05/15/2015 5,CH-07,CH-01,M,0
05/15/2015 5,BT-03,PS-04,M,0
05/15/2015 5,UD-04,UW-01,M,0
05/15/2015 5,SLU-16,SLU-07,M,0
05/15/2015 5,SLU-07,SLU-02,M,0
05/15/2015 5,FH-04,PS-04,S,0
05/15/2015 5,FH-04,PS-04,S,0
05/15/2015 5,CH-05,CH-02,M,0
05/15/2015 5,UW-06,UD-07,S,0
05/15/2015 5,CBD-06,BT-01,M,0
05/15/2015 5,FH-01,CH-12,M,0
05/15/2015 5,CBD-05,BT-03,S,0
05/15/2015 5,DPD-01,BT-04,M,0
05/15/2015 5,CH-03,SLU-15,S,0
05/15/2015 5,CH-02,CH-08,M,0
05/15/2015 5,EL-03,BT-03,M,0
05/15/2015 5,UW-04,EL-05,S,0
05/15/2015 5,UD-07,UD-07,M,0
05/15/2015 5,UD-07,UD-07,M,0
05/15/2015 5,CH-05,CBD-05,M,0
05/15/2015 5,WF-01,CBD-13,S,0
05/15/2015 5,EL-03,SLU-01,M,0
05/15/2015 5,BT-04,BT-05,M,0
05/15/2015 5,UW-04,SLU-17,M,0
05/15/2015 5,BT-03,WF-01,S,0
05/15/2015 5,BT-03,WF-01,S,0
05/15/2015 5,SLU-01,SLU-18,S,0
05/15/2015 5,SLU-01,SLU-18,S,0
05/15/2015 5,BT-01,BT-01,M,0
05/15/2015 5,BT-05,UD-04,S,0
05/15/2015 5,BT-05,UD-04,S,0
05/15/2015 5,BT-05,BT-05,S,0
05/15/2015 5,BT-05,BT-05,S,0
05/15/2015 5,EL-05,CH-02,S,0
05/15/2015 5,UW-10,SLU-04,M,0
05/15/2015 5,CH-06,CH-12,M,0
05/15/2015 5,CBD-13,WF-01,S,0
05/15/2015 5,CH-02,CH-08,S,0
05/15/2015 5,CH-02,CH-08,S,0
05/15/2015 5,UW-02,UW-02,S,0
05/15/2015 5,UW-02,UW-02,S,0
05/15/2015 5,PS-04,CBD-13,S,0
05/15/2015 5,PS-04,CBD-13,S,0
05/15/2015 5,PS-04,CBD-13,S,0
05/15/2015 5,BT-05,CBD-05,M,0
05/15/2015 5,UW-02,UD-01,M,0
05/15/2015 5,UW-02,UW-02,M,0
05/15/2015 5,UW-02,UD-01,M,0
05/15/2015 5,SLU-19,SLU-17,M,0
05/15/2015 5,SLU-19,SLU-17,M,0
05/15/2015 5,WF-01,WF-04,S,0
05/15/2015 5,WF-01,WF-04,S,0
05/15/2015 5,WF-01,WF-04,S,0
05/15/2015 5,WF-01,WF-04,S,0
05/15/2015 5,UW-06,UD-04,M,0
05/15/2015 5,SLU-18,SLU-02,M,0
05/15/2015 5,SLU-04,BT-03,M,0
05/15/2015 5,PS-04,BT-03,M,0
05/15/2015 5,SLU-19,SLU-15,M,0
05/15/2015 5,SLU-01,SLU-18,M,0
05/15/2015 5,CH-06,CH-12,M,0
05/15/2015 5,SLU-01,SLU-16,M,0
05/15/2015 5,BT-04,CH-07,M,0
05/15/2015 5,PS-05,CBD-13,S,0
05/15/2015 5,PS-05,CBD-13,S,0
05/15/2015 5,SLU-01,EL-03,M,0
05/15/2015 5,SLU-16,CH-05,S,0
05/15/2015 5,SLU-16,CH-05,S,0
05/15/2015 5,SLU-16,CH-05,S,0
05/15/2015 5,SLU-16,CH-05,S,0
05/15/2015 5,CBD-13,BT-01,S,0
05/15/2015 5,CBD-13,BT-01,S,0
05/15/2015 5,WF-01,CBD-05,S,0
05/15/2015 5,WF-01,CBD-05,S,0
05/15/2015 5,CH-03,BT-05,M,0
05/15/2015 5,CH-02,CH-09,M,0
05/15/2015 5,BT-01,SLU-15,S,0
05/15/2015 5,BT-01,SLU-15,S,0
05/15/2015 5,CH-08,CH-02,S,0
05/15/2015 5,SLU-15,FH-04,S,0
05/15/2015 5,SLU-18,SLU-02,S,0
05/15/2015 5,SLU-18,SLU-02,S,0
05/16/2015 6,CH-08,CH-02,S,0
05/16/2015 6,CH-08,CH-02,S,0
05/16/2015 6,CH-01,CBD-03,S,0
05/16/2015 6,CH-03,EL-03,M,0
05/16/2015 6,CH-08,CH-05,M,0
05/16/2015 6,CH-09,CH-03,M,0
05/16/2015 6,BT-05,CBD-06,M,0
05/16/2015 6,CH-01,EL-03,S,0
05/16/2015 6,CH-01,EL-03,S,0
05/16/2015 6,CH-07,CBD-13,S,0
05/16/2015 6,CH-09,CBD-13,M,0
05/16/2015 6,PS-04,EL-03,M,0
05/16/2015 6,CBD-03,CBD-13,S,0
05/16/2015 6,WF-01,BT-05,S,0
05/16/2015 6,CH-05,SLU-19,M,0
05/16/2015 6,CH-15,CBD-06,M,0
05/16/2015 6,FH-01,PS-04,M,0
05/16/2015 6,BT-03,CBD-06,M,0
05/16/2015 6,BT-05,WF-01,S,0
05/16/2015 6,CH-15,ID-04,M,0
05/16/2015 6,SLU-15,SLU-15,S,0
05/16/2015 6,SLU-15,SLU-15,S,0
05/16/2015 6,SLU-18,DPD-01,S,0
05/16/2015 6,CH-07,CBD-03,M,0
05/16/2015 6,CH-09,CH-02,M,0
05/16/2015 6,CBD-07,BT-03,M,0
05/16/2015 6,CH-15,PS-04,M,0
05/16/2015 6,UW-04,UW-10,M,0
05/16/2015 6,CBD-03,DPD-01,S,0
05/16/2015 6,SLU-04,SLU-01,S,0
05/16/2015 6,SLU-04,SLU-01,S,0
05/16/2015 6,FH-01,CH-07,M,0
05/16/2015 6,PS-04,CBD-13,S,0
05/16/2015 6,PS-04,CBD-13,S,0
05/16/2015 6,CH-07,FH-01,M,0
05/16/2015 6,CH-07,CH-09,M,0
05/16/2015 6,CH-06,CH-06,M,0
05/16/2015 6,CH-06,CBD-06,M,0
05/16/2015 6,CBD-06,SLU-15,M,0
05/16/2015 6,SLU-02,PS-05,S,0
05/16/2015 6,CH-07,CH-02,M,0
05/16/2015 6,CBD-13,CBD-13,S,0
05/16/2015 6,CBD-13,CBD-13,S,0
05/16/2015 6,UW-02,UW-07,M,0
05/16/2015 6,UW-02,UW-02,M,0
05/16/2015 6,UW-06,UW-07,M,0
05/16/2015 6,BT-03,SLU-04,M,0
05/16/2015 6,EL-03,SLU-04,M,0
05/16/2015 6,CH-01,PS-04,M,0
05/16/2015 6,WF-01,PS-04,S,0
05/16/2015 6,SLU-16,CH-09,S,0
05/16/2015 6,SLU-16,CH-09,S,0
05/16/2015 6,SLU-17,EL-05,S,0
05/16/2015 6,SLU-17,EL-05,S,0
05/16/2015 6,CH-15,ID-04,M,0
05/16/2015 6,EL-03,PS-04,M,0
05/16/2015 6,CH-02,FH-04,M,0
05/16/2015 6,CH-09,SLU-16,M,0
05/16/2015 6,CH-06,SLU-16,M,0
05/16/2015 6,CBD-06,CBD-06,S,0
05/16/2015 6,EL-05,SLU-17,S,0
05/16/2015 6,EL-05,SLU-17,S,0
05/16/2015 6,BT-03,FH-01,S,0
05/16/2015 6,CBD-06,SLU-19,S,0
05/16/2015 6,BT-03,PS-04,S,0
05/16/2015 6,BT-03,PS-04,S,0
05/16/2015 6,SLU-16,WF-01,S,0
05/16/2015 6,SLU-16,WF-01,S,0
05/16/2015 6,SLU-02,SLU-02,S,0
05/16/2015 6,SLU-16,WF-01,S,0
05/16/2015 6,SLU-19,SLU-07,M,0
05/16/2015 6,CBD-06,SLU-19,S,0
05/16/2015 6,CBD-06,SLU-19,S,0
05/16/2015 6,CH-07,CH-05,M,0
05/16/2015 6,UW-04,WF-04,S,0
05/16/2015 6,ID-04,CBD-13,M,0
05/16/2015 6,UW-04,WF-04,S,0
05/16/2015 6,UW-04,WF-04,S,0
05/16/2015 6,UW-04,WF-04,S,0
05/16/2015 6,UD-01,SLU-02,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,FH-01,CH-07,S,0
05/16/2015 6,SLU-19,SLU-17,S,0
05/16/2015 6,SLU-19,SLU-17,S,0
05/16/2015 6,SLU-04,EL-03,M,0
05/16/2015 6,BT-01,WF-04,S,0
05/16/2015 6,BT-01,WF-04,S,0
05/16/2015 6,BT-01,WF-04,S,0
05/16/2015 6,CH-05,EL-01,M,0
05/16/2015 6,BT-03,EL-01,S,0
05/16/2015 6,PS-05,SLU-16,M,0
05/16/2015 6,BT-01,PS-05,S,0
05/16/2015 6,CH-12,CH-07,M,0
05/16/2015 6,BT-01,PS-05,S,0
05/16/2015 6,BT-05,BT-05,S,0
05/16/2015 6,WF-04,PS-04,S,0
05/16/2015 6,WF-04,PS-04,S,0
05/16/2015 6,WF-04,PS-04,S,0
05/16/2015 6,BT-01,SLU-17,M,0
05/16/2015 6,BT-01,SLU-17,M,0
05/16/2015 6,SLU-17,EL-03,S,0
05/16/2015 6,SLU-17,EL-03,S,0
05/16/2015 6,SLU-19,BT-03,M,0
05/16/2015 6,CBD-13,PS-05,S,0
05/16/2015 6,CBD-13,PS-05,S,0
05/16/2015 6,SLU-15,SLU-01,S,0
05/16/2015 6,SLU-02,SLU-15,M,0
05/16/2015 6,SLU-01,SLU-16,M,0
05/16/2015 6,UD-04,DPD-03,M,0
